,1,2,3,4,5,6,7,group
022454_0222,voice,drums,synthesizer,violin,piano,guitar,flute,8714.0
087607_0198,voice,drums,synthesizer,violin,piano,guitar,flute,8714.0
058592_1970,voice,drums,synthesizer,violin,piano,guitar,organ,8715.0
084969_0173,voice,drums,synthesizer,violin,piano,organ,guitar,8716.0
013647_0247,voice,drums,synthesizer,violin,saxophone,trombone,guitar,8717.0
134415_0100,voice,drums,synthesizer,violin,trombone,trumpet,guitar,8718.0
020766_0079,voice,drums,synthesizer,violin,trumpet,guitar,trombone,8719.0
069078_0224,voice,drums,trombone,flute,violin,trumpet,synthesizer,8720.0
115845_0158,voice,drums,trombone,guitar,mallet_percussion,violin,synthesizer,8721.0
142726_0841,voice,drums,trombone,mallet_percussion,trumpet,guitar,synthesizer,8722.0
083388_0029,voice,drums,trombone,synthesizer,trumpet,saxophone,accordion,8723.0
006369_0219,voice,drums,trombone,trumpet,organ,piano,guitar,8724.0
024971_0291,voice,drums,trombone,trumpet,saxophone,violin,piano,8725.0
049717_0701,voice,drums,trombone,trumpet,violin,guitar,cymbals,8726.0
042240_0079,voice,drums,trombone,violin,trumpet,synthesizer,accordion,8727.0
090905_0223,voice,drums,trumpet,guitar,flute,synthesizer,violin,8728.0
129816_0166,voice,drums,trumpet,trombone,guitar,saxophone,organ,8729.0
127405_0112,voice,drums,trumpet,trombone,guitar,synthesizer,violin,8730.0
033072_0106,voice,drums,trumpet,trombone,guitar,violin,accordion,8731.0
060423_0079,voice,drums,trumpet,trombone,guitar,violin,saxophone,8732.0
151181_0270,voice,drums,trumpet,trombone,saxophone,guitar,harp,8733.0
122480_0245,voice,drums,trumpet,trombone,saxophone,guitar,violin,8734.0
009852_0065,voice,drums,trumpet,trombone,synthesizer,guitar,violin,8735.0
046850_0144,voice,drums,trumpet,trombone,synthesizer,saxophone,guitar,8736.0
095107_0371,voice,drums,trumpet,violin,guitar,trombone,accordion,8737.0
018582_0104,voice,drums,ukulele,guitar,bass,banjo,violin,8738.0
101801_0329,voice,drums,ukulele,guitar,harp,synthesizer,violin,8739.0
044951_0102,voice,drums,ukulele,guitar,violin,harp,banjo,8740.0
041403_0025,voice,drums,ukulele,trumpet,trombone,organ,guitar,8741.0
023158_0052,voice,drums,violin,accordion,guitar,trumpet,trombone,8742.0
006376_0104,voice,drums,violin,accordion,saxophone,trumpet,trombone,8743.0
050683_0876,voice,drums,violin,bagpipes,guitar,synthesizer,piano,8744.0
064776_0616,voice,drums,violin,cello,guitar,synthesizer,bass,8745.0
026359_1547,voice,drums,violin,cymbals,guitar,synthesizer,mallet_percussion,8746.0
027360_0015,voice,drums,violin,cymbals,mallet_percussion,guitar,trumpet,8747.0
024292_0377,voice,drums,violin,flute,cello,guitar,synthesizer,8748.0
122479_0056,voice,drums,violin,guitar,accordion,synthesizer,cymbals,8749.0
131936_0373,voice,drums,violin,guitar,accordion,trumpet,piano,8750.0
066038_0013,voice,drums,violin,guitar,accordion,ukulele,flute,8751.0
013083_0017,voice,drums,violin,guitar,bagpipes,cymbals,flute,8752.0
077286_1299,voice,drums,violin,guitar,bagpipes,flute,bass,8753.0
108107_0044,voice,drums,violin,guitar,bagpipes,mallet_percussion,ukulele,8754.0
037916_0323,voice,drums,violin,guitar,bagpipes,synthesizer,bass,8755.0
088502_0040,voice,drums,violin,guitar,bagpipes,synthesizer,ukulele,8756.0
120775_0229,voice,drums,violin,guitar,bass,cello,synthesizer,8757.0
105789_0167,voice,drums,violin,guitar,bass,cymbals,mallet_percussion,8758.0
012063_0152,voice,drums,violin,guitar,bass,mallet_percussion,flute,8759.0
090508_0172,voice,drums,violin,guitar,bass,synthesizer,mallet_percussion,8760.0
040839_0169,voice,drums,violin,guitar,cymbals,accordion,bass,8761.0
134945_0408,voice,drums,violin,guitar,cymbals,accordion,piano,8762.0
120612_0041,voice,drums,violin,guitar,cymbals,bass,ukulele,8763.0
055532_0094,voice,drums,violin,guitar,cymbals,mallet_percussion,bagpipes,8764.0
151788_0004,voice,drums,violin,guitar,cymbals,saxophone,piano,8765.0
095982_0196,voice,drums,violin,guitar,cymbals,trumpet,flute,8766.0
138425_0275,voice,drums,violin,guitar,flute,bagpipes,mallet_percussion,8767.0
029412_0042,voice,drums,violin,guitar,flute,banjo,piano,8768.0
086768_0129,voice,drums,violin,guitar,flute,piano,saxophone,8769.0
106143_0158,voice,drums,violin,guitar,flute,synthesizer,piano,8770.0
043170_0390,voice,drums,violin,guitar,flute,synthesizer,piano,8770.0
048866_1578,voice,drums,violin,guitar,mallet_percussion,bagpipes,piano,8771.0
109113_0148,voice,drums,violin,guitar,mallet_percussion,bass,organ,8772.0
132211_0896,voice,drums,violin,guitar,mallet_percussion,cymbals,bagpipes,8773.0
064762_0156,voice,drums,violin,guitar,mallet_percussion,cymbals,bass,8774.0
007447_0147,voice,drums,violin,guitar,mallet_percussion,cymbals,bass,8774.0
037541_0200,voice,drums,violin,guitar,mallet_percussion,cymbals,piano,8775.0
142725_0239,voice,drums,violin,guitar,mallet_percussion,cymbals,ukulele,8776.0
132408_0231,voice,drums,violin,guitar,mallet_percussion,flute,synthesizer,8777.0
024693_0164,voice,drums,violin,guitar,mallet_percussion,piano,flute,8778.0
147745_0348,voice,drums,violin,guitar,mallet_percussion,synthesizer,bass,8779.0
041672_0307,voice,drums,violin,guitar,mandolin,ukulele,accordion,8780.0
120913_0484,voice,drums,violin,guitar,organ,trumpet,trombone,8781.0
075594_0127,voice,drums,violin,guitar,piano,cymbals,synthesizer,8782.0
052728_0184,voice,drums,violin,guitar,piano,saxophone,flute,8783.0
104997_0230,voice,drums,violin,guitar,piano,synthesizer,accordion,8784.0
137445_0222,voice,drums,violin,guitar,piano,synthesizer,bass,8785.0
008546_0218,voice,drums,violin,guitar,piano,synthesizer,saxophone,8786.0
108683_0047,voice,drums,violin,guitar,saxophone,bagpipes,cymbals,8787.0
006394_0100,voice,drums,violin,guitar,saxophone,trumpet,accordion,8788.0
139047_0240,voice,drums,violin,guitar,saxophone,trumpet,trombone,8789.0
053861_0024,voice,drums,violin,guitar,synthesizer,accordion,trumpet,8790.0
036658_1307,voice,drums,violin,guitar,synthesizer,bass,cymbals,8791.0
063980_0284,voice,drums,violin,guitar,synthesizer,bass,mallet_percussion,8792.0
040853_0340,voice,drums,violin,guitar,synthesizer,bass,mallet_percussion,8792.0
045472_0074,voice,drums,violin,guitar,synthesizer,bass,mallet_percussion,8792.0
125032_0258,voice,drums,violin,guitar,synthesizer,bass,piano,8793.0
147099_0078,voice,drums,violin,guitar,synthesizer,cymbals,bass,8794.0
068530_0117,voice,drums,violin,guitar,synthesizer,cymbals,piano,8795.0
027707_0071,voice,drums,violin,guitar,synthesizer,cymbals,piano,8795.0
066365_0080,voice,drums,violin,guitar,synthesizer,flute,bagpipes,8796.0
030899_0009,voice,drums,violin,guitar,synthesizer,flute,piano,8797.0
028926_0035,voice,drums,violin,guitar,synthesizer,harmonica,bagpipes,8798.0
034666_0185,voice,drums,violin,guitar,synthesizer,mallet_percussion,trumpet,8799.0
085582_0230,voice,drums,violin,guitar,synthesizer,mallet_percussion,trumpet,8799.0
034482_0325,voice,drums,violin,guitar,synthesizer,organ,cello,8800.0
058384_0184,voice,drums,violin,guitar,synthesizer,piano,bass,8801.0
024428_0006,voice,drums,violin,guitar,synthesizer,piano,bass,8801.0
015577_0674,voice,drums,violin,guitar,synthesizer,piano,bass,8801.0
143353_0427,voice,drums,violin,guitar,synthesizer,piano,bass,8801.0
061769_0167,voice,drums,violin,guitar,synthesizer,piano,bass,8801.0
029048_0192,voice,drums,violin,guitar,synthesizer,piano,cymbals,8802.0
101056_0549,voice,drums,violin,guitar,synthesizer,piano,cymbals,8802.0
121792_0082,voice,drums,violin,guitar,synthesizer,piano,cymbals,8802.0
000761_0364,voice,drums,violin,guitar,synthesizer,piano,mallet_percussion,8803.0
134948_0062,voice,drums,violin,guitar,synthesizer,piano,mandolin,8804.0
071399_0230,voice,drums,violin,guitar,synthesizer,piano,organ,8805.0
080776_0160,voice,drums,violin,guitar,synthesizer,piano,ukulele,8806.0
135722_0065,voice,drums,violin,guitar,synthesizer,trumpet,cymbals,8807.0
003761_0179,voice,drums,violin,guitar,trombone,trumpet,bass,8808.0
004703_0079,voice,drums,violin,guitar,trumpet,saxophone,accordion,8809.0
145701_0164,voice,drums,violin,guitar,trumpet,synthesizer,saxophone,8810.0
006355_0149,voice,drums,violin,guitar,trumpet,trombone,accordion,8811.0
007443_0380,voice,drums,violin,guitar,trumpet,trombone,cymbals,8812.0
140413_0196,voice,drums,violin,guitar,trumpet,trombone,saxophone,8813.0
028241_0077,voice,drums,violin,harmonica,synthesizer,guitar,cymbals,8814.0
111714_0218,voice,drums,violin,mallet_percussion,guitar,organ,piano,8815.0
001260_0083,voice,drums,violin,mallet_percussion,guitar,synthesizer,organ,8816.0
120861_0319,voice,drums,violin,mallet_percussion,guitar,trumpet,trombone,8817.0
136727_0137,voice,drums,violin,mallet_percussion,synthesizer,guitar,cymbals,8818.0
038273_1956,voice,drums,violin,mallet_percussion,synthesizer,guitar,piano,8819.0
085370_0042,voice,drums,violin,organ,guitar,piano,mallet_percussion,8820.0
151628_0246,voice,drums,violin,organ,synthesizer,guitar,piano,8821.0
136119_0069,voice,drums,violin,organ,trumpet,guitar,trombone,8822.0
006374_0132,voice,drums,violin,organ,trumpet,guitar,trombone,8822.0
000005_0187,voice,drums,violin,piano,guitar,accordion,synthesizer,8823.0
106593_0313,voice,drums,violin,piano,synthesizer,guitar,organ,8824.0
122720_0150,voice,drums,violin,saxophone,bagpipes,trumpet,trombone,8825.0
064462_0090,voice,drums,violin,saxophone,guitar,trumpet,bagpipes,8826.0
020427_0095,voice,drums,violin,synthesizer,bagpipes,guitar,flute,8827.0
115419_0199,voice,drums,violin,synthesizer,cello,guitar,saxophone,8828.0
125394_0079,voice,drums,violin,synthesizer,flute,guitar,piano,8829.0
118216_0211,voice,drums,violin,synthesizer,guitar,bass,piano,8830.0
120772_0091,voice,drums,violin,synthesizer,guitar,cello,bass,8831.0
137612_0184,voice,drums,violin,synthesizer,guitar,cello,bass,8831.0
147503_0184,voice,drums,violin,synthesizer,guitar,cello,mallet_percussion,8832.0
146826_0274,voice,drums,violin,synthesizer,guitar,cello,piano,8833.0
051808_0267,voice,drums,violin,synthesizer,guitar,cymbals,piano,8834.0
079719_0164,voice,drums,violin,synthesizer,guitar,cymbals,piano,8834.0
032538_0032,voice,drums,violin,synthesizer,guitar,cymbals,piano,8834.0
036965_0019,voice,drums,violin,synthesizer,guitar,cymbals,piano,8834.0
120024_0295,voice,drums,violin,synthesizer,guitar,mallet_percussion,flute,8835.0
120926_0069,voice,drums,violin,synthesizer,guitar,organ,piano,8836.0
057669_1680,voice,drums,violin,synthesizer,guitar,organ,piano,8836.0
099615_0396,voice,drums,violin,synthesizer,guitar,piano,bass,8837.0
054553_0163,voice,drums,violin,synthesizer,guitar,piano,bass,8837.0
014150_0009,voice,drums,violin,synthesizer,guitar,piano,bass,8837.0
151394_0210,voice,drums,violin,synthesizer,guitar,piano,cymbals,8838.0
110613_0071,voice,drums,violin,synthesizer,guitar,piano,cymbals,8838.0
074343_0165,voice,drums,violin,synthesizer,guitar,piano,cymbals,8838.0
027747_0328,voice,drums,violin,synthesizer,guitar,piano,cymbals,8838.0
065281_0144,voice,drums,violin,synthesizer,guitar,piano,flute,8839.0
029042_0160,voice,drums,violin,synthesizer,guitar,piano,mallet_percussion,8840.0
145708_0024,voice,drums,violin,synthesizer,guitar,piano,mallet_percussion,8840.0
026366_1323,voice,drums,violin,synthesizer,guitar,piano,organ,8841.0
103624_0230,voice,drums,violin,synthesizer,guitar,piano,organ,8841.0
009893_0147,voice,drums,violin,synthesizer,guitar,piano,organ,8841.0
067586_0137,voice,drums,violin,synthesizer,guitar,piano,organ,8841.0
093678_0208,voice,drums,violin,synthesizer,guitar,piano,organ,8841.0
098962_0161,voice,drums,violin,synthesizer,guitar,piano,trumpet,8842.0
129526_0083,voice,drums,violin,synthesizer,guitar,trombone,trumpet,8843.0
118229_0076,voice,drums,violin,synthesizer,guitar,trumpet,piano,8844.0
071590_0076,voice,drums,violin,synthesizer,guitar,trumpet,trombone,8845.0
148852_0647,voice,drums,violin,synthesizer,harmonica,mallet_percussion,guitar,8846.0
098580_0207,voice,drums,violin,synthesizer,mallet_percussion,guitar,piano,8847.0
147094_0154,voice,drums,violin,synthesizer,mallet_percussion,guitar,piano,8847.0
143367_0287,voice,drums,violin,synthesizer,mallet_percussion,trumpet,piano,8848.0
025683_0135,voice,drums,violin,synthesizer,piano,guitar,accordion,8849.0
146194_0217,voice,drums,violin,synthesizer,piano,guitar,flute,8850.0
137619_0282,voice,drums,violin,synthesizer,trombone,trumpet,guitar,8851.0
033256_0178,voice,drums,violin,synthesizer,trumpet,trombone,guitar,8852.0
122040_0137,voice,drums,violin,synthesizer,trumpet,trombone,guitar,8852.0
066611_0213,voice,drums,violin,synthesizer,trumpet,trombone,organ,8853.0
015580_1387,voice,drums,violin,trombone,trumpet,organ,guitar,8854.0
094761_0203,voice,drums,violin,trumpet,mallet_percussion,trombone,guitar,8855.0
043536_0204,voice,drums,violin,trumpet,trombone,bagpipes,cymbals,8856.0
150658_0221,voice,drums,violin,trumpet,trombone,guitar,accordion,8857.0
029709_0103,voice,drums,violin,ukulele,mandolin,guitar,accordion,8858.0
021915_0034,voice,flute,drums,guitar,harmonica,piano,violin,8859.0
137376_1211,voice,flute,drums,guitar,mallet_percussion,synthesizer,piano,8860.0
110581_0167,voice,flute,drums,guitar,mallet_percussion,violin,organ,8861.0
145126_0070,voice,flute,drums,guitar,piano,mallet_percussion,synthesizer,8862.0
051641_0107,voice,flute,drums,guitar,piano,violin,synthesizer,8863.0
112548_0001,voice,flute,drums,guitar,synthesizer,bass,piano,8864.0
022573_0030,voice,flute,drums,guitar,synthesizer,mallet_percussion,piano,8865.0
065538_0495,voice,flute,drums,guitar,synthesizer,piano,trumpet,8866.0
063954_0499,voice,flute,drums,guitar,synthesizer,violin,mallet_percussion,8867.0
106518_0281,voice,flute,drums,guitar,synthesizer,violin,piano,8868.0
047801_0360,voice,flute,drums,guitar,violin,synthesizer,organ,8869.0
032655_0022,voice,flute,drums,synthesizer,piano,guitar,violin,8870.0
067397_0553,voice,flute,drums,synthesizer,violin,guitar,mallet_percussion,8871.0
113043_0529,voice,flute,drums,violin,guitar,piano,mallet_percussion,8872.0
052346_0159,voice,flute,drums,violin,guitar,synthesizer,bagpipes,8873.0
027267_1089,voice,flute,drums,violin,guitar,synthesizer,piano,8874.0
039868_0851,voice,flute,drums,violin,synthesizer,guitar,harmonica,8875.0
138463_0055,voice,flute,drums,violin,synthesizer,guitar,piano,8876.0
019820_0318,voice,flute,drums,violin,synthesizer,mallet_percussion,cymbals,8877.0
029557_0021,voice,flute,guitar,drums,synthesizer,violin,mallet_percussion,8878.0
039891_0393,voice,flute,guitar,drums,synthesizer,violin,piano,8879.0
055527_0128,voice,flute,guitar,drums,violin,cello,bass,8880.0
026515_4459,voice,flute,guitar,drums,violin,mallet_percussion,bass,8881.0
073086_0107,voice,flute,guitar,drums,violin,piano,ukulele,8882.0
041848_0131,voice,flute,guitar,mallet_percussion,drums,bass,violin,8883.0
046116_1118,voice,flute,guitar,organ,drums,piano,synthesizer,8884.0
069511_0499,voice,flute,guitar,synthesizer,clarinet,bass,saxophone,8885.0
047111_0112,voice,flute,guitar,synthesizer,mallet_percussion,bass,piano,8886.0
109554_0279,voice,flute,guitar,synthesizer,mallet_percussion,piano,organ,8887.0
146184_0758,voice,flute,guitar,synthesizer,organ,drums,mallet_percussion,8888.0
037284_0023,voice,flute,guitar,synthesizer,piano,drums,violin,8889.0
106782_1595,voice,flute,guitar,synthesizer,piano,violin,drums,8890.0
067109_0132,voice,flute,guitar,ukulele,harmonica,bass,mallet_percussion,8891.0
058138_0089,voice,flute,guitar,ukulele,mandolin,bass,synthesizer,8892.0
154875_0242,voice,flute,guitar,violin,drums,synthesizer,cymbals,8893.0
131955_0107,voice,flute,guitar,violin,trumpet,synthesizer,piano,8894.0
144564_0308,voice,flute,guitar,violin,ukulele,drums,piano,8895.0
005029_0022,voice,flute,guitar,violin,ukulele,drums,piano,8895.0
046704_1587,voice,flute,mallet_percussion,guitar,drums,violin,ukulele,8896.0
049284_1096,voice,flute,mallet_percussion,guitar,synthesizer,drums,violin,8897.0
015378_0372,voice,flute,mallet_percussion,synthesizer,drums,violin,guitar,8898.0
118252_0132,voice,flute,mallet_percussion,violin,synthesizer,guitar,drums,8899.0
104043_0206,voice,flute,piano,guitar,mallet_percussion,violin,drums,8900.0
024972_0062,voice,flute,saxophone,trumpet,drums,violin,guitar,8901.0
062851_0283,voice,flute,saxophone,violin,guitar,clarinet,drums,8902.0
027931_0525,voice,flute,synthesizer,bass,guitar,drums,cello,8903.0
021792_0480,voice,flute,synthesizer,clarinet,guitar,saxophone,violin,8904.0
105768_0130,voice,flute,synthesizer,drums,guitar,accordion,saxophone,8905.0
136515_0141,voice,flute,synthesizer,drums,guitar,mallet_percussion,piano,8906.0
111486_0382,voice,flute,synthesizer,drums,guitar,organ,piano,8907.0
074483_0767,voice,flute,synthesizer,drums,guitar,violin,mallet_percussion,8908.0
031822_0050,voice,flute,synthesizer,drums,guitar,violin,piano,8909.0
070507_0118,voice,flute,synthesizer,drums,trombone,guitar,trumpet,8910.0
045979_0269,voice,flute,synthesizer,guitar,drums,bass,piano,8911.0
126660_0140,voice,flute,synthesizer,guitar,drums,harmonica,piano,8912.0
132106_0110,voice,flute,synthesizer,guitar,drums,mallet_percussion,piano,8913.0
046492_0043,voice,flute,synthesizer,guitar,drums,violin,mallet_percussion,8914.0
052314_0088,voice,flute,synthesizer,guitar,mallet_percussion,drums,piano,8915.0
025356_0175,voice,flute,synthesizer,guitar,mallet_percussion,ukulele,drums,8916.0
033124_0322,voice,flute,synthesizer,guitar,violin,mallet_percussion,piano,8917.0
070620_0037,voice,flute,synthesizer,guitar,violin,organ,piano,8918.0
041402_0017,voice,flute,synthesizer,organ,trombone,violin,mallet_percussion,8919.0
126868_0087,voice,flute,synthesizer,violin,drums,mallet_percussion,piano,8920.0
106754_1711,voice,flute,synthesizer,violin,guitar,piano,drums,8921.0
054495_0159,voice,flute,trombone,violin,guitar,drums,piano,8922.0
020091_0111,voice,flute,trumpet,guitar,violin,synthesizer,trombone,8923.0
001211_0045,voice,flute,violin,guitar,accordion,clarinet,cello,8924.0
154887_0232,voice,flute,violin,guitar,bass,synthesizer,piano,8925.0
076515_0169,voice,flute,violin,guitar,drums,synthesizer,piano,8926.0
029601_1642,voice,flute,violin,guitar,drums,synthesizer,piano,8926.0
106984_0362,voice,flute,violin,guitar,synthesizer,mallet_percussion,drums,8927.0
125118_0006,voice,flute,violin,guitar,trumpet,drums,piano,8928.0
062682_0188,voice,flute,violin,organ,guitar,drums,piano,8929.0
021852_0980,voice,flute,violin,saxophone,guitar,clarinet,trumpet,8930.0
091185_0155,voice,flute,violin,saxophone,trumpet,drums,guitar,8931.0
061141_0021,voice,flute,violin,synthesizer,piano,guitar,drums,8932.0
136412_0105,voice,guitar,accordion,bass,drums,piano,synthesizer,8933.0
153384_0197,voice,guitar,accordion,drums,piano,bass,organ,8934.0
048263_0159,voice,guitar,accordion,drums,violin,bass,harmonica,8935.0
